Headline,Date,category
"
	            In der Corona-Falle: Wie Maßnahmen gegen COVID-19 Afrika bedrohen
	        ","
			17.05.2020 13:47 Uhr
		",afrika
"
	            Nigeria: Gericht verurteilt Angeklagten per Videokonferenz zum Tode
	        ","
			9.05.2020 08:30 Uhr
		",afrika
"
	            ""Hier geht etwas vor sich"": Präsident Tansanias traut Ergebnissen von Corona-Tests nicht
	        ","
			7.05.2020 13:44 Uhr
		",afrika
"
	            Weibliche Genitalverstümmelung ab sofort im Sudan per Gesetz verboten
	        ","
			5.05.2020 06:00 Uhr
		",afrika
"
	            Einmal Mercedes – immer Mercedes: Südafrikanischer Politiker lässt sich in seinem Auto begraben
	        ","
			2.05.2020 11:01 Uhr
		",afrika
"
	            Im Kampf gegen COVID-19: Mehr als 200 kubanische Mediziner helfen Südafrika
	        ","
			27.04.2020 12:05 Uhr
		",afrika
"
	            Linke-Politiker Alexander Neu zu Operation ""Irini"": EU lässt sich in US-Kriegspolitik einbinden
	        ","
			23.04.2020 17:46 Uhr
		",afrika
"
	            Afrikanische Länder bitten Russland um Unterstützung im Kampf gegen COVID-19
	        ","
			22.04.2020 12:48 Uhr
		",afrika
"
	            Piraten kapern deutsches Containerschiff vor Benin – mindestens drei Russen als Geiseln genommen
	        ","
			22.04.2020 10:42 Uhr
		",afrika
"
	            Aus Angst vor Ansteckung: Wütende Menge zerlegt Corona-Testzentrum in Elfenbeinküste
	        ","
			7.04.2020 13:41 Uhr
		",afrika
"
	            Libyscher Bürgerkrieg: Transportflieger beschossen — Corona-Arzneien oder Rüstungsgüter an Bord
	        ","
			7.04.2020 10:32 Uhr
		",afrika
"
	            ""Afrika ist kein Testlabor!"": COVID-Diskussion französischer Experten sorgt für Welle der Empörung
	        ","
			6.04.2020 21:17 Uhr
		",afrika
"
	            Mantel des Schweigens: US-Militär erklärt bei Luftangriffen getötete Somalis zu Terroristen
	        ","
			5.04.2020 14:10 Uhr
		",afrika
"
	            Tränengas, Schüsse und Schläge: Ausgangssperren in Afrika mit aller Härte durchgesetzt (Video)
	        ","
			1.04.2020 17:39 Uhr
		",afrika
"
	            Terrormiliz Boko Haram tötet weit über 100 Soldaten in Nigeria und Tschad
	        ","
			25.03.2020 11:21 Uhr
		",afrika
"
	            Kampf gegen China und Russland: Libyen als militärisches Testlabor des Pentagon
	        ","
			27.02.2020 06:45 Uhr
		",afrika
"
	            Maßnahme gegen Russland: Libyscher Innenminister will US-Truppen ins Land holen
	        ","
			25.02.2020 14:52 Uhr
		",afrika
"
	            Ghana: Elektroschrottplatz der Welt mit verheerenden Folgen (Video)
	        ","
			24.02.2020 06:30 Uhr
		",afrika
"
	            Heuschreckenplage am Horn von Afrika – Möglicher Vorläufer einer epidemischen Hungersnot
	        ","
			15.02.2020 08:00 Uhr
		",afrika
"
	            Mali: Vom sagenhaften Wüstenreich zum Brennpunkt des Terrors (Video)
	        ","
			31.01.2020 20:47 Uhr
		",afrika
"
	            Dem Süden Afrikas droht eine Katastrophe
	        ","
			25.01.2020 17:15 Uhr
		",afrika
"
	            Russischer Libyen-Experte: ""Europa soll das libysche Geld zurückgeben""
	        ","
			23.01.2020 08:03 Uhr
		",afrika
"
	            ""Vollkommen normal"": Kramp-Karrenbauer schließt Libyen-Einsatz der Bundeswehr nicht aus
	        ","
			20.01.2020 14:13 Uhr
		",afrika
"
	            Libyens Ölgesellschaft erklärt nach Schließung der Ölhäfen durch Haftars Truppen ""Notstand""
	        ","
			18.01.2020 17:48 Uhr
		",afrika
"
	            China und Simbabwe unterzeichnen Währungsswap-Geschäft zur Unterstützung des Handels
	        ","
			17.01.2020 21:32 Uhr
		",afrika
"
	            Vor Friedensgesprächen in Berlin: Erdoğan kündigt Entsendung von Truppen nach Libyen an
	        ","
			16.01.2020 16:43 Uhr
		",afrika
"
	            Libyen: Haftar-Vertrauter verkündet Wiederaufnahme militärischer Offensive
	        ","
			15.01.2020 18:02 Uhr
		",afrika
"
	            Libyen: Waffenruhe im Rahmen der Initiative Russlands und der Türkei
	        ","
			12.01.2020 10:33 Uhr
		",afrika
"
	            WHO schlägt Alarm: Mehr als 6.000 Tote durch Masern in der Demokratischen Republik Kongo
	        ","
			9.01.2020 08:20 Uhr
		",afrika
"
	            Libyen: Haftars Truppen verkünden Einnahme der wichtigen Küstenstadt Sirte
	        ","
			7.01.2020 16:57 Uhr
		",afrika
"
	            Kenia: Al-Shabaab-Miliz tötet drei US-Amerikaner bei Angriff auf Militärbasis
	        ","
			6.01.2020 22:00 Uhr
		",afrika
"
	            Erdoğan: Türkische Truppen beginnen Militäreinsatz in Libyen
	        ","
			6.01.2020 14:18 Uhr
		",afrika
"
	            Das Geschäft mit dem Elend brummt: Libysche Milizen profitieren von EU-Geldern
	        ","
			6.01.2020 06:45 Uhr
		",afrika
"
	            Islamistische Al-Shabaab-Miliz greift eine von US-Soldaten genutzte Militärbasis in Kenia an
	        ","
			5.01.2020 13:10 Uhr
		",afrika
"
	            Blutige Jahreswende: Neue Terroranschläge in Westafrika fordern über hundert Tote
	        ","
			1.01.2020 13:30 Uhr
		",afrika
"
	            Nordafrika: Terrorgruppen agieren ""uneingeschränkt""
	        ","
			29.12.2019 15:29 Uhr
		",afrika
"
	            Libyen – alle wollen ein Stück vom Kuchen (Video)
	        ","
			29.12.2019 10:12 Uhr
		",afrika
"
	            Dutzende Tote bei Explosion einer Autobombe in Somalia
	        ","
			28.12.2019 09:11 Uhr
		",afrika
"
	            RT Reportage: Ebola-Virus wütet im Kongo (Video)
	        ","
			27.12.2019 10:34 Uhr
		",afrika
"
	            Nach Streit über Schwulenrechte in Sambia rufen USA ihren Botschafter zurück
	        ","
			26.12.2019 07:15 Uhr
		",afrika
