Headline,Date,category
"
	            Ein deutsch-russisches Bündnis wäre das ""Ende der NATO"" – George Friedman
	        ","
			20.09.2020 19:56 Uhr
		",europa
"
	            Brutaler Herrscher oder Held der Frauen? – Frauen für und gegen Lukaschenko
	        ","
			20.09.2020 18:24 Uhr
		",europa
"
	            Wasser im Rhein enthält immer mehr Medikamenten-Rückstände aus Pharmafabriken
	        ","
			20.09.2020 14:14 Uhr
		",europa
"
	            Großbritannien verhängt Geldstrafen in Höhe von bis zu 10.000 Pfund für Verstöße gegen Quarantäne
	        ","
			20.09.2020 10:02 Uhr
		",europa
"
	            Straffreiheit für Kriegsverbrechen im Irak und in Afghanistan: Kritik an geplantem britischem Gesetz
	        ","
			20.09.2020 08:46 Uhr
		",europa
"
	            Zwischen Frankreich und Russland: Imperiale Zerreißprobe der Türkei im Mittelmeer?
	        ","
			20.09.2020 07:45 Uhr
		",europa
"
	            Alexei Nawalny berichtet auf Instagram von seinem Genesungsprozess und lobt Charité-Ärzte
	        ","
			19.09.2020 15:02 Uhr
		",europa
"
	            Immer gemächlich: Mediziner in Österreich warnen vor Corona-Panik
	        ","
			19.09.2020 12:36 Uhr
		",europa
"
	            Frankreich: Rechtsextremer Autor Alain Soral wegen antisemitischer Hetze zu Geldstrafen verurteilt
	        ","
			18.09.2020 22:27 Uhr
		",europa
"
	            ""Kein Umgang auf Augenhöhe"": Alexander Neu zu EU-Sanktionen gegen Russland
	        ","
			18.09.2020 21:01 Uhr
		",europa
"
	            Holocaust und Moria: Aufruf zur Aufnahme von Flüchtlingen
	        ","
			18.09.2020 20:21 Uhr
		",europa
"
	            ""Aggressiv und realitätsfremd"": Weißrussisches Außenministerium verurteilt EU-Parlaments-Resolution
	        ","
			18.09.2020 15:25 Uhr
		",europa
"
	            Willy Wimmer zum Fall Nawalny: ""Brüssel dreht nicht das große Rad, Brüssel dreht durch""
	        ","
			18.09.2020 14:36 Uhr
		",europa
"
	            Schwedische Opposition fordert Deportation von Bandenmitgliedern
	        ","
			18.09.2020 11:03 Uhr
		",europa
"
	            Nawalny-Team nahm Wasserflaschen aus dem Hotel mit, um sie später nach Deutschland zu schmuggeln
	        ","
			17.09.2020 21:01 Uhr
		",europa
"
	            Weißrussland: Lukaschenko schließt Grenze zu Polen und Litauen
	        ","
			17.09.2020 20:19 Uhr
		",europa
"
	            Fall Nawalny: EU-Parlament beschließt Resolution für schärfere Sanktionen gegen Russland
	        ","
			17.09.2020 12:50 Uhr
		",europa
"
	            Bundesregierung zu laufendem Assange-Prozess: Keine Zweifel an rechtsstaatlichen Mechanismen
	        ","
			17.09.2020 11:52 Uhr
		",europa
"
	            ""Eine Reihe von Unstimmigkeiten"": Russland stellt an die EU neun Fragen zum Fall Nawalny
	        ","
			17.09.2020 08:48 Uhr
		",europa
"
	            Deutschlands Alleingang bei Aufnahme von Migranten: Lob, Kritik und Warnung vor einem Sog-Effekt
	        ","
			16.09.2020 22:57 Uhr
		",europa
"
	            Nord Stream 2: ""Schicksal des Projekts liegt in Hand der Deutschen""
	        ","
			16.09.2020 22:37 Uhr
		",europa
"
	            Österreich: 38 Migranten aus Kühlanhänger gerettet
	        ","
			16.09.2020 21:28 Uhr
		",europa
"
	            ""Das sind nicht die USA"": Spanischer Polizist kniet auf Hals eines 14-Jährigen – wohl Maskenmuffel
	        ","
			16.09.2020 19:09 Uhr
		",europa
"
	            Propagandalüge fest im ""Blick"" – Das falsche Bild von Putins Tassen
	        ","
			16.09.2020 18:18 Uhr
		",europa
"
	            Volle Deckung! Griechische Regierung erntet Spott wegen überdimensionierter Schutzmasken für Schüler
	        ","
			16.09.2020 18:03 Uhr
		",europa
"
	            Geschacher um Nord Stream 2: Bundesregierung bietet USA eine Milliarde Euro für LNG-Terminals
	        ","
			16.09.2020 15:54 Uhr
		",europa
"
	            ""Erbärmliches Signal für die Menschenrechte"" – Deutschland nimmt 1.553 Migranten auf (Video)
	        ","
			16.09.2020 15:22 Uhr
		",europa
"
	            Britische Innenministerin ruft zu Corona-Denunziantentum auf und verbreitet Unwahrheiten
	        ","
			16.09.2020 14:25 Uhr
		",europa
