Headline,Date,category
"
	            Syrien: Raketenangriffe in Aleppo-Provinz – Damaskus spricht von israelischer Attacke
	        ","
			5.05.2020 18:01 Uhr
		",naher osten
"
	            Corona-Krise: Eine Stunde für den Nahen Osten
	        ","
			3.05.2020 07:45 Uhr
		",naher osten
"
	            Syrien: Dutzende Menschen sterben bei Terroranschlag in Afrin – Ankara macht YPG verantwortlich
	        ","
			29.04.2020 15:20 Uhr
		",naher osten
"
	            Saudi-Arabien schafft im Jahr 2020 Auspeitschen und die Exekution Minderjähriger ab
	        ","
			28.04.2020 16:13 Uhr
		",naher osten
"
	            Saudi-Arabien wird Ölpreiskrise nur mithilfe milliardenschwerer Anleihen überstehen
	        ","
			27.04.2020 18:27 Uhr
		",naher osten
"
	            Wenn der Freund und Helfer Fieber misst: Polizisten in den VAE scannen Bürger per Helm
	        ","
			27.04.2020 06:00 Uhr
		",naher osten
"
	            Israel: Tausende demonstrieren erneut gegen Netanjahu
	        ","
			26.04.2020 16:50 Uhr
		",naher osten
"
	            Syrien in der Corona-Krise: Ärzte messen bei allen Autofahrern Fieber (Video)
	        ","
			26.04.2020 10:17 Uhr
		",naher osten
"
	            Krieg in Zeiten der Corona-Pandemie (Video)
	        ","
			25.04.2020 10:48 Uhr
		",naher osten
"
	            Boomerang COVID-19: Massive Iran-Sanktionen treffen US-Truppen im Nahen Osten
	        ","
			25.04.2020 07:45 Uhr
		",naher osten
"
	            Chef der iranischen Revolutionsgarde: Werden US-Schiffe zerstören, wenn sie uns bedrohen
	        ","
			23.04.2020 16:02 Uhr
		",naher osten
"
	            Nach US-Manövern: Iran präsentiert neue Raketen und schießt ersten Militärsatelliten ins Weltall
	        ","
			23.04.2020 11:57 Uhr
		",naher osten
"
	            Als erstes arabisches Land: Libanon legalisiert Anbau von Cannabis für medizinische Zwecke
	        ","
			22.04.2020 21:48 Uhr
		",naher osten
"
	            Trump weist US-Marine an, iranische Boote zu zerstören, wenn sie ""unsere Schiffe belästigen""
	        ","
			22.04.2020 14:18 Uhr
		",naher osten
"
	            ""Abenteurertum"" – Iran bestreitet US-Vorwürfe nach Vorfall im Persischen Golf
	        ","
			20.04.2020 22:44 Uhr
		",naher osten
"
	            Protest mit Masken und Sicherheitsabstand: Tausende Israelis demonstrieren gegen Netanjahu
	        ","
			20.04.2020 18:28 Uhr
		",naher osten
"
	            Israels erstes Corona-Opfer entkam dem Holocaust und überlebte den Zweiten Weltkrieg
	        ","
			19.04.2020 07:00 Uhr
		",naher osten
"
	            Syrien: US-ausgebildete Kämpfer wollen sich ergeben - Eigene Gruppierung lockt sie in Hinterhalt
	        ","
			17.04.2020 18:11 Uhr
		",naher osten
"
	            US-Geheimdienst warnte Israel vor Coronavirus-Gefahr bereits im November 2019
	        ","
			17.04.2020 15:20 Uhr
		",naher osten
"
	            ""Die Lage hier ist schrecklich"" – Syrer leiden unter westlichen Sanktionen inmitten der Corona-Krise
	        ","
			17.04.2020 06:45 Uhr
		",naher osten
"
	            Türkei geht gegen Blockaden in Idlib vor und zieht sich Ärger von extremistischen Weggefährten zu
	        ","
			16.04.2020 11:59 Uhr
		",naher osten
"
	            Israelische Extremisten terrorisieren durch Spucken und Husten
	        ","
			11.04.2020 07:45 Uhr
		",naher osten
"
	            Erneuter Raketenbeschuss auf Ölstandort im Süden des Irak
	        ","
			7.04.2020 13:08 Uhr
		",naher osten
"
	            Rasur nicht nötig: Israelische Gläubige mit Bart sollen maßgeschneiderten Mundschutz bekommen
	        ","
			6.04.2020 22:45 Uhr
		",naher osten
"
	            Trotz Corona-Pandemie: Bundesregierung spricht sich vor UN gegen Aufhebung der Syrien-Sanktionen aus
	        ","
			6.04.2020 08:42 Uhr
		",naher osten
"
	            Exklusiv: Spurensuche in Syrien – An der Frontlinie in Idlib (Fotoreportage)
	        ","
			4.04.2020 17:03 Uhr
		",naher osten
"
	            Israels Luftwaffe beschießt Hamas-Ziele nach Raketenangriff aus Gaza
	        ","
			28.03.2020 08:15 Uhr
		",naher osten
"
	            Nach Merkels Corona-Test: Syrer im al-Qaida-kontrollierten Idlib ""bedanken"" sich mit Graffiti
	        ","
			27.03.2020 16:19 Uhr
		",naher osten
"
	            Frankreich ruft wegen COVID-19 Truppen aus dem Irak zurück
	        ","
			26.03.2020 10:05 Uhr
		",naher osten
"
	            F-18 Kampfjets testen iranische Luftabwehr während Corona-Krise: ""Das ist die letzte Warnung. Over.""
	        ","
			24.03.2020 15:28 Uhr
		",naher osten
"
	            Der unsichtbare Feind: Nun droht das Coronavirus Syrien zu erobern
	        ","
			24.03.2020 08:10 Uhr
		",naher osten
"
	            Geheimdienst Mossad schleust 100.000 Corona-Tests nach Israel – ohne Abstrichstäbchen
	        ","
			21.03.2020 07:15 Uhr
		",naher osten
"
	            USA verstärken Präsenz am Persischen Golf – Weitere Patriot-Stationierung im Irak
	        ","
			18.03.2020 21:07 Uhr
		",naher osten
"
	            ""Islamischer Staat"" rät seinen Anhängern wegen COVID-19 von Reisen nach Europa ab
	        ","
			17.03.2020 20:30 Uhr
		",naher osten
"
	            Vor Öl-Crash und 'Preiskrieg': Saudi Aramco verzeichnet für 2019 Gewinnrückgang von 21 Prozent
	        ","
			16.03.2020 16:50 Uhr
		",naher osten
"
	            Israel: Netanjahus Prozess wegen Corona-Krise verschoben – Rivale Gantz soll Regierung bilden
	        ","
			16.03.2020 10:31 Uhr
		",naher osten
"
	            Moskau: Terroristische Provokationen stören russisch-türkische Patrouillen in Idlib
	        ","
			16.03.2020 07:35 Uhr
		",naher osten
"
	            Desertierter Oberst der syrischen Armee: USA schickten Terroristen für Sabotageakte nach Idlib
	        ","
			15.03.2020 09:16 Uhr
		",naher osten
"
	            Solidarität hat Grenzen: US-Konzern Google wirft iranische Corona-App aus App-Store
	        ","
			12.03.2020 17:45 Uhr
		",naher osten
"
	            Bericht: Zwei US-Amerikaner und ein Brite beim Raketenangriff auf Militärcamp im Irak getötet
	        ","
			11.03.2020 23:03 Uhr
		",naher osten
"
	            Sollte Waffenstillstand in Idlib scheitern: Erdoğan droht Damaskus mit härteren Vergeltungsmaßnahmen
	        ","
			11.03.2020 21:18 Uhr
		",naher osten
"
	            Syrien: Angriffe protürkischer Islamisten in Idlib gehen laut Moskau zurück
	        ","
			10.03.2020 13:36 Uhr
		",naher osten
"
	            Um Coronavirus einzudämmen: Teheran schickt 70.000 Häftlinge nach Hause
	        ","
			10.03.2020 06:15 Uhr
		",naher osten
"
	            Sollte Waffenstillstand in Idlib scheitern: Erdoğan droht mit Militäroffensive
	        ","
			9.03.2020 13:45 Uhr
		",naher osten
"
	            Coronavirus wütet im Iran: US-Sanktionen untergraben Hilfsmaßnahmen der Regierung
	        ","
			6.03.2020 15:41 Uhr
		",naher osten
"
	            Idlib: Rückzugsort für Terroristen (Video)
	        ","
			6.03.2020 09:56 Uhr
		",naher osten
"
	            Erneut Schutzschild-Taktik? Zwei Zivilflugzeuge durch israelische Angriffe zur Umleitung gezwungen
	        ","
			5.03.2020 19:54 Uhr
		",naher osten
"
	            Idlib: Erdoğan und Putin einigen sich auf Waffenstillstand
	        ","
			5.03.2020 18:33 Uhr
		",naher osten
"
	            Die Schlacht um Idlib war eine tickende Zeitbombe: Das Scheitern der europäischen Nahostpolitik
	        ","
			5.03.2020 14:13 Uhr
		",naher osten
"
	            Russland, Syrien und Türkei am Rande des Krieges in Idlib: Rückblick und Ausblick
	        ","
			5.03.2020 06:45 Uhr
		",naher osten
"
	            Karin Leukefeld: ""Flüchtlinge sind Folge von einer falschen Politik gegenüber Syrien""
	        ","
			4.03.2020 14:08 Uhr
		",naher osten
"
	            Russischer Nahostexperte: ""Erdoğan betreibt Erpressungspolitik""
	        ","
			4.03.2020 11:49 Uhr
		",naher osten
"
	            Kampf um Idlib: Türkei schießt erneut syrischen Kampfjet ab – Russische Militärpolizei in Saraqib
	        ","
			3.03.2020 19:06 Uhr
		",naher osten
"
	            Idlib-Krise: USA verweigern Türkei Luftunterstützung
	        ","
			3.03.2020 17:30 Uhr
		",naher osten
"
	            Israel: Netanjahus Likud-Partei liegt nach Parlamentswahl klar in Führung
	        ","
			3.03.2020 11:13 Uhr
		",naher osten
"
	            Corona-Schock im Iran: 23 Abgeordnete infiziert
	        ","
			3.03.2020 11:02 Uhr
		",naher osten
"
	            Im Kampf gegen die Türkei: Syrien und Libysch-Nationale Armee unterzeichnen Memorandum
	        ","
			2.03.2020 15:58 Uhr
		",naher osten
"
	            Syrien: Dschihadisten auf dem Vormarsch im Süden Idlibs – Syrische Armee wieder in Saraqib
	        ","
			2.03.2020 14:42 Uhr
		",naher osten
"
	            Nach türkischen Drohnenangriffen und Abschuss von zwei Militärjets: Syrien schließt den Luftraum
	        ","
			2.03.2020 12:59 Uhr
		",naher osten
"
	            ""Rücksichtslose Angriffe"" – Merkel kondoliert Erdoğan nach Verlusten in Idlib
	        ","
			1.03.2020 09:37 Uhr
		",naher osten
"
	            ""Wir wollen allein mit Assad-Regime bleiben"": Erdoğan bittet Putin, in Syrien ""aus dem Weg zu gehen""
	        ","
			29.02.2020 19:58 Uhr
		",naher osten
"
	            Erdoğan-Berater: Wir haben 16-mal mit Russland gekämpft und werden es wieder tun
	        ","
			29.02.2020 14:55 Uhr
		",naher osten
"
	            Russlands UN-Botschafter: Syrien hat das Recht, Terrorangriffe auf seinem Territorium zu beantworten
	        ","
			29.02.2020 13:00 Uhr
		",naher osten
"
	            Türkischer Verteidigungsminister dementiert russische Erklärung zu Idlib
	        ","
			28.02.2020 22:40 Uhr
		",naher osten
"
	            US-Vertreterin bei der NATO nach dem Luftangriff in Idlib: Türkei muss jetzt S-400 aufgeben
	        ","
			28.02.2020 21:30 Uhr
		",naher osten
"
	            Ankaras Spiel ""ums Ganze"" in Idlib: Werden die Einsätze höher?
	        ","
			28.02.2020 18:52 Uhr
		",naher osten
"
	            Coronavirus: Iranisches Parlament setzt Arbeit aus
	        ","
			28.02.2020 15:39 Uhr
		",naher osten
"
	            Eskalation in Idlib: Türkei will sich an NATO wenden (Video)
	        ","
			28.02.2020 12:55 Uhr
		",naher osten
"
	            Türkischer Offizieller: Türkei wird syrische Flüchtlinge nach Europa ziehen lassen
	        ","
			27.02.2020 22:38 Uhr
		",naher osten
"
	            Türkische Medienberichte: Mindestens 20 Soldaten bei Luftangriff in Syrien ums Leben gekommen
	        ","
			27.02.2020 21:34 Uhr
		",naher osten
"
	            Syrien: Kämpfe in Idlib gehen weiter – Ankara bekräftigt Drohung gegen syrische Armee
	        ","
			26.02.2020 18:55 Uhr
		",naher osten
"
	            Experte: Erdoğan ist in der Klemme, das Russland-Syrien-Szenario in Libyen ist nicht aufgegangen
	        ","
			26.02.2020 06:45 Uhr
		",naher osten
"
	            Israel: Islamischer Dschihad verkündet Waffenruhe nach eindringlicher Warnung Netanjahus
	        ","
			25.02.2020 20:50 Uhr
		",naher osten
"
	            Erdoğan: Zwei türkische Soldaten in Libyen getötet
	        ","
			25.02.2020 16:55 Uhr
		",naher osten
"
	            Ehemaliger ägyptischer Staatschef Hosni Mubarak gestorben
	        ","
			25.02.2020 12:11 Uhr
		",naher osten
"
	            Idlib ein ""Magnet"" für Terroristen? Auswärtiges Amt bestätigt und relativiert umgehend
	        ","
			24.02.2020 16:58 Uhr
		",naher osten
"
	            Syrien: Luftverteidigung wehrt israelischen Angriff ab (Videos)
	        ","
			24.02.2020 15:58 Uhr
		",naher osten
"
	            Israelische Sicherheitskräfte töten Palästinenser bei Attacken in Jerusalem und an Gaza-Grenze
	        ","
			23.02.2020 12:01 Uhr
		",naher osten
"
	            Merkel, Macron und Erdoğan einig: Idlib-Offensive der syrischen Armee muss sofort gestoppt werden
	        ","
			21.02.2020 20:44 Uhr
		",naher osten
"
	            Showdown im syrischen Idlib: Wie wahrscheinlich ist eine türkische Invasion?
	        ","
			21.02.2020 18:43 Uhr
		",naher osten
"
	            Syrien: Pentagon weiß nichts über Verbleib von Waffen im Wert von 700 Millionen US-Dollar (Video)
	        ","
			21.02.2020 14:50 Uhr
		",naher osten
"
	            Zwei türkische Soldaten sterben nach Luftangriff in Idlib
	        ","
			20.02.2020 16:03 Uhr
		",naher osten
"
	            Idlib: Das gefährliche Endspiel im Syrienkrieg (Video)
	        ","
			20.02.2020 15:44 Uhr
		",naher osten
"
	            Russland: Türkischer Einmarsch in Idlib wäre schlimmstes Szenario
	        ","
			20.02.2020 14:13 Uhr
		",naher osten
"
	            Erdoğan: Weitere türkische Militäroperation in Syrien nur eine ""Frage der Zeit""
	        ","
			19.02.2020 16:04 Uhr
		",naher osten
"
	            Altmaier will Zusammenarbeit mit Russland ausbauen - Röttgen will stattdessen neue Sanktionen
	        ","
			19.02.2020 09:28 Uhr
		",naher osten
"
	            Tanz auf dem Vulkan: Der Libanon im Würgegriff der Geopolitik
	        ","
			19.02.2020 08:53 Uhr
		",naher osten
"
	            Israel: Kunstfestival im besetzten Westjordanland scheidet die Geister (Video)
	        ","
			19.02.2020 06:30 Uhr
		",naher osten
"
	            Libyscher Außenminister: Türkei will Libyen erobern
	        ","
			18.02.2020 21:15 Uhr
		",naher osten
"
	            Nordost-Syrien: Syrische Armee befreit weitere Gebiete von islamistischen Fundamentalisten
	        ","
			18.02.2020 19:00 Uhr
		",naher osten
"
	            Haftar-Truppen: Haben türkisches Schiff mit Waffenlieferungen bombardiert
	        ","
			18.02.2020 15:49 Uhr
		",naher osten
"
	            Irak: USA bieten symbolischen Teilrückzug an
	        ","
			17.02.2020 14:34 Uhr
		",naher osten
"
	            Freudenfeiern in Aleppo: Syrische Armee erlangt komplette Kontrolle über Außenbezirke der Großstadt
	        ","
			17.02.2020 12:58 Uhr
		",naher osten
"
	            Raketenangriff auf Grüne Zone in Bagdad
	        ","
			16.02.2020 07:55 Uhr
		",naher osten
"
	            Idlib in Syrien: Das Weltzentrum des Terrorismus
	        ","
			15.02.2020 16:36 Uhr
		",naher osten
"
	            Giftgas-Untersuchung in Syrien: OPCW-Mitarbeiter fühlen sich von der Organisation bedroht (Video)
	        ","
			14.02.2020 18:59 Uhr
		",naher osten
"
	            Russischer Botschafter erhält Morddrohungen in der Türkei: ""Es ist Zeit für dich zu brennen""
	        ","
			14.02.2020 14:50 Uhr
		",naher osten
"
	            Kampf um Idlib: Ankara und Washington zündeln wieder gemeinsam in Syrien (Video)
	        ","
			13.02.2020 16:13 Uhr
		",naher osten
"
	            NATO setzt sich mit Ausweitung des Irak-Einsatzes über Interessen Bagdads hinweg
	        ","
			13.02.2020 13:18 Uhr
		",naher osten
"
	            Sieben Jahre nach Sarin-Mord an syrischen Soldaten: Khan al-Assal von Terroristen befreit
	        ","
			12.02.2020 18:55 Uhr
		",naher osten
"
	            Eskalation in Syrien: US-Truppen erschießen bei Zusammenstößen syrische Zivilisten
	        ","
			12.02.2020 15:57 Uhr
		",naher osten
"
	            Umfrage im Westjordanland und in Gaza: 94 Prozent lehnen US-""Friedensplan"" ab
	        ","
			12.02.2020 14:44 Uhr
		",naher osten
"
	            Trotz deutlicher Aufforderung zum Abzug: NATO will Ausweitung des Irak-Einsatzes
	        ","
			12.02.2020 10:30 Uhr
		",naher osten
"
	            Israelischer Verteidigungsminister über Kampf gegen Iran: ""USA nehmen den Irak, wir nehmen Syrien""
	        ","
			12.02.2020 08:23 Uhr
		",naher osten
"
	            Plötzlich sind es 109: Immer mehr verletzte US-Soldaten nach iranischem Vergeltungsschlag gemeldet
	        ","
			11.02.2020 16:57 Uhr
		",naher osten
"
	            Syrien: Armee auf dem Vormarsch gegen al-Qaida – Ankara droht nach Tod türkischer Soldaten
	        ","
			11.02.2020 15:57 Uhr
		",naher osten
"
	            IS statt Hisbollah: Beinahe-Krieg gegen den Iran basierte auf Lügen (Video)
	        ","
			11.02.2020 08:59 Uhr
		",naher osten
"
	            Urheber des tödlichen Angriffs auf US-Söldner im Irak war wohl IS-Zelle und nicht wie behauptet Iran
	        ","
			10.02.2020 20:10 Uhr
		",naher osten
"
	            Spurensuche in Syrien 2: Östlich des Euphrat – Kobanê/Ain al-Arab
	        ","
			8.02.2020 07:15 Uhr
		",naher osten
"
	            USA erklären Chef von Al-Qaida-Ableger im Jemen für tot
	        ","
			7.02.2020 17:11 Uhr
		",naher osten
"
	            Israelische Kampfflugzeuge fliegen Luftangriff auf Syrien in Deckung eines Passagierflugzeuges
	        ","
			7.02.2020 14:55 Uhr
		",naher osten
"
	            Anschläge in Jerusalem – Tote bei Gewalt im Westjordanland
	        ","
			6.02.2020 15:13 Uhr
		",naher osten
"
	            Apartheid unerwünscht: Israelis protestieren gegen Trumps ""Deal des Jahrhunderts"" (Video)
	        ","
			6.02.2020 08:23 Uhr
		",naher osten
"
	            Boomendes Geschäft im Iran: Steigender Absatz von Flaggen für den brennenden Protest
	        ","
			6.02.2020 06:00 Uhr
		",naher osten
"
	            Erdoğan droht Syrien: Beginn neuer Ära, Blut unserer Soldaten geflossen, nichts bleibt wie es war
	        ","
			5.02.2020 16:53 Uhr
		",naher osten
"
	            Lawrow: Türkei hat in Idlib ""einige wichtige Verpflichtungen"" nicht erfüllt
	        ","
			5.02.2020 10:51 Uhr
		",naher osten
"
	            Sie sind wieder da: Russland warnt vor Chemiewaffenangriff der Weißhelme in Idlib
	        ","
			5.02.2020 06:00 Uhr
		",naher osten
"
	            Türkische Militärs  erscheinen nicht zu vereinbarten russisch-türkischen Patrouillen in Syrien
	        ","
			4.02.2020 08:52 Uhr
		",naher osten
"
	            ""Koloniale Illusionen"": Emiratischer Außenminister kritisiert Erdoğan
	        ","
			3.02.2020 21:15 Uhr
		",naher osten
"
	            Idlib: Vergeltungsangriff der Türkei auf Syrien (Video)
	        ","
			3.02.2020 15:09 Uhr
		",naher osten
"
	            Syrien: Sechs türkische Soldaten bei Beschuss durch syrische Armee getötet – Ankara übt Vergeltung
	        ","
			3.02.2020 14:55 Uhr
		",naher osten
"
	            Idlib: Türkei bereitet sich auf Kämpfe gegen syrische Truppen vor
	        ","
			3.02.2020 08:14 Uhr
		",naher osten
"
	            Dschihadisten versuchen mit Terroranschlägen, syrische Idlib-Offensive zu stoppen
	        ","
			2.02.2020 12:49 Uhr
		",naher osten
"
	            Irakischer Innenminister: Regierung bildet Komitees zum Abzug ausländischer Truppen
	        ","
			1.02.2020 16:33 Uhr
		",naher osten
"
	            Erdoğan droht Syrien wegen Idlib-Offensive – ""Extremste Optionen"" sind auf dem Tisch
	        ","
			31.01.2020 22:57 Uhr
		",naher osten
"
	            Kein Abzug in Sicht: USA bauen neue Stützpunkte im Irak
	        ","
			31.01.2020 12:44 Uhr
		",naher osten
"
	            ""Mehr Chaos und Spaltung in der Region"": Trumps Nahost-Friedensplan stößt auf Skepsis (Video)
	        ","
			29.01.2020 21:33 Uhr
		",naher osten
"
	            RT-Korrespondentin in Syrien schwer verletzt
	        ","
			29.01.2020 20:52 Uhr
		",naher osten
"
	            Trumps Nahost-Friedensplan: Zweistaatenlösung mit ""demilitarisiertem Palästinenserstaat""
	        ","
			28.01.2020 20:50 Uhr
		",naher osten
"
	            Wegen Sicherheitsbedenken: USA liefern keine Waffen mehr an den Irak
	        ","
			28.01.2020 16:38 Uhr
		",naher osten
"
	            Kein zweites Saigon? USA wollen den Irak nicht kampflos verlassen
	        ","
			28.01.2020 06:45 Uhr
		",naher osten
"
	            Nach Raketenangriffen auf Botschaft: USA fordern Sicherheit für diplomatische Vertretungen im Irak
	        ","
			27.01.2020 09:26 Uhr
		",naher osten
"
	            Israels Geheimdienstbericht für 2020: Möglichkeit zur Eskalation gegen Iran ist da
	        ","
			27.01.2020 06:00 Uhr
		",naher osten
"
	            Iran: Flugzeug fängt Feuer nach Abflug
	        ","
			26.01.2020 16:41 Uhr
		",naher osten
"
	            Trotz Ölreichtum setzen Golfstaaten auf Atomkraft
	        ","
			26.01.2020 08:15 Uhr
		",naher osten
"
	            Der Libanon hat eine neue Regierung
	        ","
			25.01.2020 16:46 Uhr
		",naher osten
"
	            Teilnehmer am ""Millionenmarsch"" in Bagdad fordern Abzug aller US-Truppen aus dem Irak (Videos)
	        ","
			24.01.2020 12:07 Uhr
		",naher osten
"
	            USA drohen mit weiterem Mord: ""Soleimani-Nachfolger wird das gleiche Schicksal erleiden""
	        ","
			24.01.2020 09:52 Uhr
		",naher osten
"
	            Aufgedeckt: Neocons zogen auch beim Soleimani-Mord die Fäden
	        ","
			23.01.2020 06:45 Uhr
		",naher osten
"
	            Drei Millionen US-Dollar in bar: Iranischer Abgeordneter setzt Kopfgeld auf Donald Trump aus
	        ","
			22.01.2020 22:36 Uhr
		",naher osten
"
	            Erdoğan appelliert an Putin um Waffenstillstand in Syriens Idlib-Provinz
	        ","
			22.01.2020 22:13 Uhr
		",naher osten
"
	            Völkerrecht, was ist das? Israels Oppositionsführer Gantz will gesamtes Jordantal annektieren
	        ","
			22.01.2020 19:44 Uhr
		",naher osten
"
	            Europäische Militär-Operation in der Straße von Hormus gestartet – Auch Deutschland dabei
	        ","
			22.01.2020 14:42 Uhr
		",naher osten
"
	            Schwere Ausschreitungen im Libanon nach neuer Regierungsbildung
	        ","
			22.01.2020 12:55 Uhr
		",naher osten
"
	            Berichte: Syrisch-türkische Annäherung gegen US-unterstützten kurdischen Separatismus?
	        ","
			22.01.2020 08:02 Uhr
		",naher osten
"
	            Irak plant Delegationsreise nach Russland, China und Ukraine zur Beschaffung von Luftabwehrsystemen
	        ","
			22.01.2020 06:15 Uhr
		",naher osten
"
	            Ex-OPCW-Inspekteur vor dem UN-Sicherheitsrat: Giftgas-Bericht zu Duma in Syrien wurde manipuliert
	        ","
			21.01.2020 19:05 Uhr
		",naher osten
"
	            Giftgas in Syrien: Angebliches Opfer-Video untergräbt Glaubwürdigkeit der OPCW (Video)
	        ","
			21.01.2020 11:39 Uhr
		",naher osten
"
	            Iran kündigt möglichen Ausstieg aus Atomwaffensperrvertrag an
	        ","
			20.01.2020 22:45 Uhr
		",naher osten
"
	            Beirut: Bis zu 220 Verletzte nach Zusammenstößen zwischen Demonstranten und der Polizei
	        ","
			19.01.2020 15:06 Uhr
		",naher osten
"
	            Lawrow: Syrienkrise im fortgeschrittenen Regelungsstadium
	        ","
			18.01.2020 17:25 Uhr
		",naher osten
"
	            Russlands Außenminister: Waffenstillstand in Libyen wird eingehalten
	        ","
			18.01.2020 16:13 Uhr
		",naher osten
"
	            Nach Abschuss von Passagiermaschine: 70 Prozent weniger Touristen im Iran
	        ","
			18.01.2020 08:50 Uhr
		",naher osten
"
	            Washington gegen den Iran und – den Rest der Welt (Video)
	        ","
			16.01.2020 18:01 Uhr
		",naher osten
"
	            Irans einzige Olympia-Medaillengewinnerin flieht aus der Heimat
	        ","
			16.01.2020 12:43 Uhr
		",naher osten
"
	            Annäherung im Nahen Osten: Die ""unmittelbare Bedrohung"" der US-Interessen
	        ","
			16.01.2020 09:48 Uhr
		",naher osten
"
	            Lawrow: Libysche Staatlichkeit wurde von NATO zerbombt
	        ","
			16.01.2020 06:45 Uhr
		",naher osten
"
	            Iranisches Studentenmanifest: ""Wir waschen Blut mit Blut""
	        ","
			15.01.2020 06:45 Uhr
		",naher osten
"
	            Iranischer Präsident erklärt Pentagon und US-Armee zu Terrororganisation
	        ","
			14.01.2020 22:00 Uhr
		",naher osten
"
	            Aufgedeckt: Mossad half US-Regierung bei Soleimani-Mordanschlag
	        ","
			14.01.2020 14:03 Uhr
		",naher osten
"
	            Weltpolizist: USA drohen Irak mit Ausschluss aus US-Zentralbank wegen Beschluss zu Truppenabzug
	        ","
			14.01.2020 11:58 Uhr
		",naher osten
"
	            ""Die althergebrachte persische Sprache entehrt"": Iran empört über Trumps Tweets auf Persisch
	        ","
			14.01.2020 07:47 Uhr
		",naher osten
"
	            Irak: Freier RT-Mitarbeiter bei bewaffnetem Angriff getötet
	        ","
			13.01.2020 20:50 Uhr
		",naher osten
"
	            Russische Nahostexpertin zu Perspektiven in der Region: US-Truppen für den Irak nicht mehr tragbar
	        ","
			12.01.2020 18:51 Uhr
		",naher osten
"
	            Irak: Raketenbeschuss auf US-Stützpunkt
	        ","
			12.01.2020 18:16 Uhr
		",naher osten
"
	            Iranischer Politikwissenschaftler Mousavi: Die Stunde des Iran hat gerade erst begonnen
	        ","
			12.01.2020 11:35 Uhr
		",naher osten
"
	            ""Ende der USA in unserer Region hat begonnen"" – Der Soleimani-Mord und seine Folgen
	        ","
			11.01.2020 17:45 Uhr
		",naher osten
"
	            Iranischer UN-Botschafter: US-Präsenz im Nahen Osten bringt nur Elend, Krieg und Hass
	        ","
			11.01.2020 16:50 Uhr
		",naher osten
"
	            IS freut sich nach US-Ermordung Soleimanis über ""göttliche Intervention""
	        ","
			11.01.2020 14:03 Uhr
		",naher osten
"
	            Vermittler am Persischen Golf: Sultan von Oman nach fast 50 Jahren an der Macht verstorben
	        ","
			11.01.2020 11:38 Uhr
		",naher osten
"
	            Iran gibt Abschuss von ukrainischem Flugzeug über Teheran durch ""unbeabsichtigten"" Raketenstart zu
	        ","
			11.01.2020 09:07 Uhr
		",naher osten
"
	            Keine Feuerpause zum Sonntag in Libyen: Haftar lehnt Putins und Erdoğans Vorschlag ab
	        ","
			10.01.2020 21:32 Uhr
		",naher osten
"
	            Medienberichte: Luftangriff auf irakische Miliz an syrischer Grenze
	        ","
			10.01.2020 17:32 Uhr
		",naher osten
"
	            Irakischer Ministerpräsident fordert USA zum Truppenabzug auf
	        ","
			10.01.2020 15:40 Uhr
		",naher osten
"
	            Flugzeugabsturz bei Teheran: Westen bezichtigt Iran des Abschusses (Video)
	        ","
			10.01.2020 15:05 Uhr
		",naher osten
"
	            Was die Syrer vom USA-Iran-Konflikt halten – Karin Leukefeld berichtet aus Damaskus (Video)
	        ","
			10.01.2020 12:32 Uhr
		",naher osten
"
	            Libanon verhängt Ausreisesperre gegen Ex-Automanager Ghosn
	        ","
			9.01.2020 22:01 Uhr
		",naher osten
"
	            Absturz oder Abschuss? Psychologische Kriegführung hat begonnen
	        ","
			9.01.2020 21:24 Uhr
		",naher osten
"
	            Technischer Defekt oder Raketentreffer? Offene Fragen zum Flugzeugabsturz im Iran
	        ","
			9.01.2020 18:52 Uhr
		",naher osten
"
	            Droht weitere Eskalation? – Iranischer Militärkommandant kündigt ""härtere Rache"" an USA an
	        ","
			9.01.2020 15:53 Uhr
		",naher osten
"
	            Irak: Explosionen in Bagdad in der Nähe der US-Botschaft
	        ","
			8.01.2020 22:02 Uhr
		",naher osten
"
	            Erklärung von Trump: USA planen offenbar keine Militärschläge gegen Iran - Sanktionen angekündigt
	        ","
			8.01.2020 17:46 Uhr
		",naher osten
"
	            Nach Angriffen auf US-Basen: Iranische Armee fordert USA zum Rückzug aus dem Nahen Osten auf
	        ","
			8.01.2020 16:52 Uhr
		",naher osten
"
	            ""Keine Notwendigkeit für weitere Eskalation"" - Experten zum Angriff auf US-Basen im Irak (Video)
	        ","
			8.01.2020 15:20 Uhr
		",naher osten
"
	            Live-Ticker zum iranischen Raketenangriff auf US-Militärbasen: Reaktionen, Kommentare, Zahlen
	        ","
			8.01.2020 14:55 Uhr
		",naher osten
"
	            Russischer Außenpolitiker Sluzki: Iran will keinen Krieg, noch ist eine politische Lösung möglich
	        ","
			8.01.2020 12:37 Uhr
		",naher osten
"
	            Irakischer Premier: Iran informierte uns vor dem Raketenangriff, wir informierten die US-Amerikaner
	        ","
			8.01.2020 11:50 Uhr
		",naher osten
"
	            Nach Raketenangriff auf Erbil: Bundeswehr erwägt Abzug aus nordirakischer Stadt
	        ","
			8.01.2020 11:17 Uhr
		",naher osten
"
	            Kramp-Karrenbauer verurteilt iranischen Vergeltungsschlag auf US-Ziele im Irak ""aufs Schärfste""
	        ","
			8.01.2020 10:29 Uhr
		",naher osten
