Headline,Date,category
"
	            Messaging-Dienst Telegram in Russland wieder offiziell erlaubt
	        ","
			19.06.2020 14:30 Uhr
		",russland
"
	            Tiefster Stand seit der Sowjet-Ära: Russische Zentralbank senkt Leitzins erneut
	        ","
			18.06.2020 18:28 Uhr
		",russland
"
	            Fast 500 Corona-Tote bei medizinischem Personal in Russland
	        ","
			18.06.2020 17:38 Uhr
		",russland
"
	            Vier Tote bei Schießerei in Moskauer Wohnung – Polizei geht von Beziehungstat aus
	        ","
			18.06.2020 16:36 Uhr
		",russland
"
	            Putin: Wenn andere mit Hyperschallwaffen nachziehen, hat Russland bereits Abwehrmittel dagegen
	        ","
			18.06.2020 06:30 Uhr
		",russland
"
	            Russland: Mehrere Städte sagen diesjährige Siegesparade wegen Corona-Gefahr ab
	        ","
			17.06.2020 09:05 Uhr
		",russland
"
	            Umstrittene Corona-Maßnahme: Unverheiratete Paare sollen in Russland kein Hotelzimmer mehr teilen
	        ","
			17.06.2020 06:00 Uhr
		",russland
"
	            Schießerei in Moskau – zwei Verkehrspolizisten und der Angreifer schwer verletzt
	        ","
			16.06.2020 13:40 Uhr
		",russland
"
	            Putin: Proteste in den USA offenbaren tiefgehende interne Krisen im Land (Video)
	        ","
			16.06.2020 10:11 Uhr
		",russland
"
	            Russland will im Herbst mit Produktion von Corona-Impfstoff beginnen
	        ","
			16.06.2020 06:15 Uhr
		",russland
"
	            Russland: Arktis-Wissenschaftler drohen 20 Jahre Haft wegen Spionage für China
	        ","
			15.06.2020 18:58 Uhr
		",russland
"
	            Schulmassaker in Südrussland vereitelt: 15-Jähriger mit Bombe und Molotowcocktails festgenommen
	        ","
			15.06.2020 13:21 Uhr
		",russland
"
	            Russisches Gericht verurteilt US-Spion zu 16 Jahren Haft
	        ","
			15.06.2020 10:34 Uhr
		",russland
"
	            Russischer Energieriese Nowatek bestellt zwei LNG-Tanker in Südkorea
	        ","
			15.06.2020 06:15 Uhr
		",russland
"
	            Russland: Halbe Million Corona-Infizierte, deutlich mehr Todesfälle in Moskau
	        ","
			11.06.2020 15:28 Uhr
		",russland
"
	            Halbinsel Krim: Russischer Geheimdienst verhindert Anschlag auf einen Markt in Simferopol
	        ","
			11.06.2020 11:37 Uhr
		",russland
"
	            Kreml: USA wollen russische Gesellschaft vor Verfassungsreferendum spalten
	        ","
			11.06.2020 10:50 Uhr
		",russland
"
	            Russland: Populärer Schauspieler nach Alkoholfahrt mit tödlichem Ausgang unter Hausarrest
	        ","
			11.06.2020 09:51 Uhr
		",russland
"
	            Russische Luftfahrtbehörde will ab 15. Juli internationalen Flugverkehr wieder zulassen
	        ","
			11.06.2020 06:00 Uhr
		",russland
"
	            Nach Dieselleck in Russland: Nahe gelegener See verschmutzt
	        ","
			9.06.2020 22:41 Uhr
		",russland
"
	            Russische Forscher entwickeln Arznei gegen Zytokinsturm: ""COVID-19 nun nicht schlimmer als Grippe""
	        ","
			9.06.2020 15:14 Uhr
		",russland
"
	            Corona-Krise löst privaten Investitionsboom am russischen Aktienmarkt aus
	        ","
			9.06.2020 12:15 Uhr
		",russland
"
	            Moskau kehrt zu normalem Leben zurück: Ausgangssperre und Passierscheine aufgehoben
	        ","
			9.06.2020 09:24 Uhr
		",russland
"
	            ""Pojechali!"" – Russische Firma baut Fahrstühle mit Stimme des ersten Kosmonauten Gagarin
	        ","
			9.06.2020 06:30 Uhr
		",russland
"
	            Dieselleck in russischem Kraftwerk: Über 700 Tonnen Öl und Schmutzwasser aufgefangen
	        ","
			8.06.2020 15:49 Uhr
		",russland
"
	            Schöne neue Welt: Mann in Moskau unter Schock, als er mitten in der Pandemie aus Koma erwacht
	        ","
			8.06.2020 06:15 Uhr
		",russland
"
	            Corona-Krankenhaus als ""Fake"" markiert: Facebook räumt Faktencheck-Fehler bei RT Deutsch ein
	        ","
			7.06.2020 11:27 Uhr
		",russland
"
	            Moskauer Bürgermeister: Maskenpflicht soll bis zur Massenimpfung der Bevölkerung gelten
	        ","
			5.06.2020 14:21 Uhr
		",russland
"
	            Moskau: Militärs aus 19 Ländern zur Siegesparade auf dem Roten Platz eingeladen
	        ","
			4.06.2020 06:15 Uhr
		",russland
"
	            Putin ruft nationalen Notstand aus: Tausende Tonnen Diesel aus sibirischem Kraftwerk ausgelaufen
	        ","
			3.06.2020 19:08 Uhr
		",russland
"
	            Neuer Corona-Impfstoff: Russisches Verteidigungsministerium bereitet Test mit 50 Freiwilligen vor
	        ","
			3.06.2020 08:10 Uhr
		",russland
"
	            Umfrage: Fast ein Viertel der Russen hält Corona-Pandemie für erfunden
	        ","
			2.06.2020 10:05 Uhr
		",russland
"
	            Russland steigert Goldproduktion und vergrößert Reservebestand
	        ","
			2.06.2020 06:30 Uhr
		",russland
"
	            Russland stimmt am 1. Juli über Verfassungsänderung ab
	        ","
			1.06.2020 20:40 Uhr
		",russland
"
	            Russland will Bußgelder für Impfverweigerer in einigen Berufsgruppen einführen
	        ","
			1.06.2020 16:26 Uhr
		",russland
"
	            Zwei Monatsmengen in drei Tagen: Überschwemmungen nach sintflutartigen Regenfällen im Gebiet Moskau
	        ","
			1.06.2020 15:15 Uhr
		",russland
"
	            ""Mobiler Identifikator"" statt Ausweis: Moskau bereitet sich vor
	        ","
			31.05.2020 18:03 Uhr
		",russland
"
	            Über sechs Millionen Corona-Infizierte weltweit – Russland überschreitet Marke von 400.000
	        ","
			31.05.2020 16:20 Uhr
		",russland
"
	            Moskau: Ausgehzeiten für Spaziergänge veröffentlicht
	        ","
			30.05.2020 17:37 Uhr
		",russland
"
	            Russische Wirtschaft schrumpft im April um 12 Prozent aufgrund von Corona-Maßnahmen
	        ","
			29.05.2020 22:39 Uhr
		",russland
"
	            Nicht nur Menschen: Katze in Moskau muss wegen Corona in Quarantäne
	        ","
			28.05.2020 14:45 Uhr
		",russland
"
	            Spaziergänge und Sport im Freien wieder erlaubt: Große Corona-Lockerungen ab 1. Juni in Moskau
	        ","
			28.05.2020 12:54 Uhr
		",russland
"
	            Russischer Ex-Gouverneur geht wegen Amtsenthebung durch Putin vor Gericht
	        ","
			28.05.2020 06:30 Uhr
		",russland
"
	            Moskau: Wladimir Putin kündigt für 24. Juni die Parade im Jubiläumsjahr des Sieges an
	        ","
			26.05.2020 21:14 Uhr
		",russland
"
	            Stichproben ergeben: Etwa 12 Prozent der Moskauer gegen Coronavirus immun
	        ","
			26.05.2020 06:15 Uhr
		",russland
"
	            Aktuelle Corona-Statistik in Russland: Zahl bestätigter Infektionen übersteigt 350.000
	        ","
			25.05.2020 13:32 Uhr
		",russland
"
	            Russland: Frau verklagt LG auf über 25.000 Euro Schadenersatz wegen Brandes durch Smart-Kühlschrank
	        ","
			23.05.2020 12:14 Uhr
		",russland
"
	            Neue Corona-Vorschriften in Sankt Petersburg: Aufbahrungen dürfen höchstens zehn Minuten dauern
	        ","
			23.05.2020 11:32 Uhr
		",russland
"
	            Schlangen adieu: Erster kassenloser Supermarkt in Russland in Testbetrieb genommen
	        ","
			23.05.2020 08:30 Uhr
		",russland
"
	            Berichte: Oberhaupt der Tschetschenischen Teilrepublik Kadyrow wegen Coronavirus im Krankenhaus
	        ","
			22.05.2020 12:53 Uhr
		",russland
"
	            Wegen Zwangsquarantäne: Ausländer greift Krankenschwester in russischer Klinik an
	        ","
			21.05.2020 14:13 Uhr
		",russland
"
	            Russische Notfallärzte beklagen ausbleibende Zuschüsse für Behandlung von Corona-Infizierten (Video)
	        ","
			20.05.2020 19:20 Uhr
		",russland
"
	            Russland verringert Bestand an US-Staatsanleihen binnen drei Jahren um 96 Prozent
	        ","
			20.05.2020 06:15 Uhr
		",russland
"
	            Gesundheitsminister Dagestans: Mehr als 40 Mediziner seit Beginn der Corona-Pandemie gestorben
	        ","
			19.05.2020 15:41 Uhr
		",russland
"
	            Reisen in Corona-Zeiten: Verbraucherschutzbehörde empfiehlt Abstand in Flugzeugen
	        ","
			19.05.2020 11:59 Uhr
		",russland
"
	            Berufsverbot fällt: Frauen können ab 2021 wieder als U-Bahn-Fahrerinnen in Moskau arbeiten
	        ","
			19.05.2020 09:39 Uhr
		",russland
"
	            Putin: Russland wird seine Existenz durch eigene Hochtechnologien sichern
	        ","
			19.05.2020 06:30 Uhr
		",russland
"
	            ""Sie vertrödeln Ihre Zeit mit Bürokratie"": Putin kritisiert Behörden für Teilzahlungen an Ärzte
	        ","
			18.05.2020 17:29 Uhr
		",russland
"
	            US-Diplomat verurteilt Deportation von Krimtataren in UdSSR mit Archivbild aus Juden-Ghetto in Polen
	        ","
			18.05.2020 11:15 Uhr
		",russland
"
	            Corona-Statistik in Russland: Niedrigster Tagesanstieg seit Anfang Mai
	        ","
			18.05.2020 10:41 Uhr
		",russland
"
	            Dank Klimawandel: Frachtverkehr über Nordostpassage steigt weiter an
	        ","
			18.05.2020 06:15 Uhr
		",russland
"
	            Russland will Zugang zu Aufenthaltstiteln durch Immobilienkäufe erleichtern
	        ","
			18.05.2020 06:00 Uhr
		",russland
"
	            Folgen der Corona-Pandemie: Einnahmen des russischen Ölriesen Rosneft stürzen ab
	        ","
			17.05.2020 12:57 Uhr
		",russland
"
	            Corona-Tote: Russisches Außenministerium fordert Gegendarstellung von NYT und FT
	        ","
			16.05.2020 16:49 Uhr
		",russland
"
	            Russische Luftfahrtindustrie erhält Staatshilfe wegen pandemiebedingter Ausfälle
	        ","
			16.05.2020 12:08 Uhr
		",russland
"
	            Psychoterror durch Bombendrohungen hält Russland in Atem
	        ","
			16.05.2020 07:45 Uhr
		",russland
"
	            Eklat beim Online-Marsch des ""Unsterblichen Regiments"": Fotos von Hitler und Himmler unter Veteranen
	        ","
			16.05.2020 07:30 Uhr
		",russland
"
	            Nach Krankenhausbränden: Russland nimmt Beatmungsgeräte bestimmter Baureihen außer Betrieb
	        ","
			15.05.2020 06:15 Uhr
		",russland
"
	            Tyrannischen Vater getötet: Ermittler halten Chatschaturjan-Schwestern weiter für schuldig
	        ","
			14.05.2020 20:48 Uhr
		",russland
"
	            Achtes Flugzeug mit russischen Militärs kehrt nach Anti-Corona-Mission aus Italien zurück
	        ","
			13.05.2020 22:02 Uhr
		",russland
"
	            Trotz vieler Infektionen: Warum gibt es in Russland so wenige Corona-Todesfälle?
	        ","
			13.05.2020 17:02 Uhr
		",russland
"
	            Russland: Behörden melden mehr als 240.000 Corona-Infizierte
	        ","
			13.05.2020 11:49 Uhr
		",russland
"
	            Kremlsprecher Dmitri Peskow mit COVID-19 ins Krankenhaus eingeliefert
	        ","
			12.05.2020 14:38 Uhr
		",russland
"
	            Russland belegt bei Corona-Infektionen zweiten Platz hinter den USA
	        ","
			12.05.2020 13:42 Uhr
		",russland
"
	            Russland: Mehrere Tote bei Brand in COVID-19-Krankenhaus in St. Petersburg
	        ","
			12.05.2020 11:41 Uhr
		",russland
"
	            Region Moskau: Mehrere Tote bei Feuer in Altenheim – Mehr Brandvorfälle während Lockdown
	        ","
			11.05.2020 22:13 Uhr
		",russland
"
	            Russland: Putin kündigt weitere Maßnahmen zur Unterstützung der Bürger sowie Corona-Lockerungen an
	        ","
			11.05.2020 16:52 Uhr
		",russland
"
	            Hinter USA und Spanien: Russland auf drittem Platz bei Gesamtzahl der gemeldeten Corona-Infektionen
	        ","
			11.05.2020 12:43 Uhr
		",russland
"
	            Mehr als vier Millionen Corona-Infektionen weltweit – Russland zählt gut 11.000 Fälle an einem Tag
	        ","
			10.05.2020 12:07 Uhr
		",russland
"
	            Russland begeht 75. Tag des Sieges im Schatten der Corona-Epidemie: Feierlichkeiten gehen online
	        ","
			9.05.2020 12:08 Uhr
		",russland
"
	            Corona-Krise in Russland: Leichter Rückgang gegenüber Vortag
	        ","
			8.05.2020 13:27 Uhr
		",russland
"
	            Von Tom Moore inspiriert: 98-jährige russische Kriegsveteranin startet Spendenaufruf für Ärzte
	        ","
			8.05.2020 08:00 Uhr
		",russland
"
	            Bürgermeister Sobjanin: Ausgangssperre in Moskau bis 31. Mai verlängert
	        ","
			7.05.2020 22:20 Uhr
		",russland
"
	            Corona-Zahlen in Russland: Erstmals mehr als 11.000 Neuinfektionen innerhalb eines Tages
	        ","
			7.05.2020 15:23 Uhr
		",russland
"
	            Erstmals nach wochenlangem Shutdown: Russland lockert Corona-Maßnahmen für Wirtschaft
	        ","
			7.05.2020 08:14 Uhr
		",russland
"
	            Russland: Unterstützung für Corona-Lockdown fällt unter 50 Prozent
	        ","
			7.05.2020 06:30 Uhr
		",russland
"
	            Aeroflot: Internationaler Flugverkehr wird wahrscheinlich erst Mitte des Jahres wieder aufgenommen
	        ","
			7.05.2020 06:00 Uhr
		",russland
"
	            Corona-Pandemie: Russland hat jetzt offiziell mehr Infizierte als Deutschland
	        ","
			6.05.2020 16:09 Uhr
		",russland
"
	            Russland meldet 10.633 neue Corona-Fälle binnen 24 Stunden – Regierungschef weiter im Krankenhaus
	        ","
			3.05.2020 12:48 Uhr
		",russland
"
	            9.623 neue Corona-Fälle in Russland binnen 24 Stunden – Gesundheitsministerium gegen Lockerungen
	        ","
			2.05.2020 13:54 Uhr
		",russland
"
	            Moody's: Coronavirus lässt russische Wirtschaft in diesem Jahr um mehr als 5 Prozent schrumpfen
	        ","
			2.05.2020 07:30 Uhr
		",russland
"
	            Positive Nebenwirkung: Russen verzichten während Corona-Krise auf Alkohol und Süßigkeiten
	        ","
			2.05.2020 07:00 Uhr
		",russland
"
	            Aktuelle Corona-Lage in Russland: Knapp 8.000 neue Infektionen
	        ","
			1.05.2020 23:03 Uhr
		",russland
"
	            Wegen Corona-Pandemie: Russische Regierung verlängert Einreiseverbot für Ausländer
	        ","
			1.05.2020 15:38 Uhr
		",russland
"
	            Russen drohen Bußgelder für Hundegebell in der Nacht
	        ","
			1.05.2020 07:00 Uhr
		",russland
"
	            Russischer Premierminister Michail Mischustin mit Coronavirus infiziert
	        ","
			30.04.2020 18:57 Uhr
		",russland
"
	            Russischer Geheimdienst FSB vereitelt Terroranschläge: Drei IS-Anhänger getötet (Video)
	        ","
			30.04.2020 17:25 Uhr
		",russland
"
	            Russland: Erstmals mehr als 100.000 bestätigte Corona-Infektionen
	        ","
			30.04.2020 13:51 Uhr
		",russland
"
	            Umfrage: Drittel aller Russen hält Quarantäne-Maßnahmen für übertrieben
	        ","
			30.04.2020 06:15 Uhr
		",russland
"
	            Großbrand im russischen Gebiet Leningrad – Acht Tote, darunter sechs Kinder
	        ","
			29.04.2020 16:22 Uhr
		",russland
"
	            Hirnschaden und ZNS-Affektion: Russisches Gesundheitsministerium warnt vor neuen Corona-Risiken
	        ","
			29.04.2020 11:35 Uhr
		",russland
"
	            Russland: Gedenkmarsch des ""Unsterblichen Regiments"" dieses Jahr im virtuellen Format
	        ","
			29.04.2020 06:15 Uhr
		",russland
"
	            Putin verlängert Corona-Einschränkungen um zwei Wochen: ""Wir stehen vor der anstrengendsten Etappe""
	        ","
			28.04.2020 21:11 Uhr
		",russland
"
	            Russland erleichtert Einbürgerung: Ausländer dürfen bisherige Staatsbürgerschaft behalten
	        ","
			28.04.2020 07:50 Uhr
		",russland
"
	            ""Hast du überlegt, wieso er dich schlägt?"": Moderatorin empört mit Aussagen zu häuslicher Gewalt
	        ","
			28.04.2020 06:15 Uhr
		",russland
"
	            Russlands Energieministerium erwartet langsame Belebung der Ölnachfrage in zweiter Jahreshälfte
	        ","
			28.04.2020 06:00 Uhr
		",russland
"
	            Russland: Militärärzte helfen bei Behandlung von Coronavirus-Patienten in der Region Moskau
	        ","
			27.04.2020 15:00 Uhr
		",russland
"
	            Corona-Krise: Russland überholt China
	        ","
			27.04.2020 11:20 Uhr
		",russland
"
	            Eine Flucht ins Unbekannte – Interview mit damals 16-jährigem Flugzeugentführer
	        ","
			26.04.2020 19:53 Uhr
		",russland
"
	            RT-Exklusiv: Schweinegrippe könnte in Russland viel tödlicher gewesen sein als angenommen
	        ","
			26.04.2020 13:47 Uhr
		",russland
"
	            Lieferung in Rekordzeit: Raumfrachter ""Progress"" bringt Nachschub zur ISS
	        ","
			25.04.2020 10:31 Uhr
		",russland
"
	            Russland: Sommer- und Ferienhäuser wegen Corona-Maßnahmen ausgebucht
	        ","
			25.04.2020 07:30 Uhr
		",russland
"
	            Russland: Zentralbank senkt Leitzinsen inmitten des Coronavirus-Lockdowns und abstürzender Ölpreise
	        ","
			25.04.2020 07:15 Uhr
		",russland
"
	            Russland: Krisenstab meldet fast 70.000 Corona-Infizierte
	        ","
			24.04.2020 11:27 Uhr
		",russland
"
	            Russland: Duma-Abgeordnete fordern Zufluchtsorte für Opfer häuslicher Gewalt während Quarantäne
	        ","
			24.04.2020 06:15 Uhr
		",russland
"
	            Moskau: Erster Arzt an COVID-19 gestorben
	        ","
			23.04.2020 13:33 Uhr
		",russland
"
	            Russland: Krisenstab meldet knapp 5.000 neue Corona-Fälle
	        ","
			23.04.2020 11:05 Uhr
		",russland
"
	            Preisabsturz an Ölmärkten geht weiter: Russisches Urals-Öl fällt unter zwölf US-Dollar
	        ","
			23.04.2020 10:10 Uhr
		",russland
"
	            Russischer Inlandsgeheimdienst vereitelt Schulmassaker im Gebiet Tjumen
	        ","
			22.04.2020 15:39 Uhr
		",russland
"
	            Moskau: Erste Corona-Patienten in neue Infektionsklinik eingeliefert
	        ","
			22.04.2020 06:30 Uhr
		",russland
"
	            Therapie mit Blutplasma genesener Patienten – Erste Behandlungserfolge in Moskau dank neuer Methode
	        ","
			21.04.2020 13:57 Uhr
		",russland
"
	            Putin: Coronavirus-Epidemie breitet sich weiter aus – aber Russland konnte sie eindämmen
	        ","
			21.04.2020 09:13 Uhr
		",russland
"
	            Falls Corona-Exportquote erreicht wird: Russland könnte ab Mai Getreideexporte aussetzen
	        ","
			21.04.2020 06:15 Uhr
		",russland
"
	            Russland: Proteste gegen Ausgangsbeschränkungen in Nordossetien
	        ","
			20.04.2020 15:36 Uhr
		",russland
"
	            Corona-Zahlen in Russland: Leichter Rückgang gegenüber Vortag
	        ","
			20.04.2020 12:39 Uhr
		",russland
"
	            Droht Russland nach Heimquarantäne Scheidungswelle?
	        ","
			20.04.2020 06:15 Uhr
		",russland
"
	            Über 6.000 neue Corona-Infektionen in Russland – Wladimir Putin sieht Situation unter Kontrolle
	        ","
			19.04.2020 14:14 Uhr
		",russland
"
	            Warum Russland die Krise verhältnismäßig gut überstehen wird
	        ","
			18.04.2020 14:43 Uhr
		",russland
"
	            Russischer Wirtschaftsminister prüft anonym Vergabe zinsloser Kredite – Anfragen abgelehnt
	        ","
			18.04.2020 11:37 Uhr
		",russland
"
	            Russischer Top-Virologe: Zustände in Moskau bald wie in New York
	        ","
			17.04.2020 22:06 Uhr
		",russland
"
	            Wegen Corona-Pandemie: Feierlichkeiten zum 75. Tag des Sieges über den Faschismus verschoben
	        ","
			17.04.2020 17:51 Uhr
		",russland
"
	            Moskau: Neue Infektionsklinik für Corona-Patienten in einem Monat errichtet
	        ","
			17.04.2020 16:19 Uhr
		",russland
"
	            Corona-Krise in Russland: Produktionsstopp trifft deutsche Firmen hart
	        ","
			17.04.2020 12:15 Uhr
		",russland
"
	            Internet schockiert: Weinendes Kind wird mit COVID-19-Verdacht in Krankenhaus eingeliefert
	        ","
			16.04.2020 20:03 Uhr
		",russland
"
	            Russischer Geheimdienst nimmt Jugendlichen wegen Planung eines Schulmassakers fest (Video)
	        ","
			16.04.2020 18:48 Uhr
		",russland
"
	            Russland: Coronavirus erreicht Moskaus Bolschoi-Theater – Dutzende Mitarbeiter positiv getestet
	        ","
			16.04.2020 16:02 Uhr
		",russland
"
	            Höchster Tagesanstieg seit Beginn der Pandemie: Russland meldet knapp 3.500 neue Corona-Fälle
	        ","
			16.04.2020 13:03 Uhr
		",russland
"
	            Wladimir Putin sagt Unternehmern weitere Hilfen wegen Corona-Krise zu
	        ","
			15.04.2020 18:22 Uhr
		",russland
"
	            Staus und Warteschlangen in Moskau nach Einführung von Ausgangsscheinen
	        ","
			15.04.2020 15:08 Uhr
		",russland
"
	            Putin: ""Wir brauchen außergewöhnliche Maßnahmen"" – Insgesamt über 21.000 Testpositive in Russland
	        ","
			14.04.2020 17:32 Uhr
		",russland
"
	            Corona-Krise in Russland: Moskau verschärft Maßnahmen
	        ","
			13.04.2020 15:00 Uhr
		",russland
"
	            China schickt angesichts des COVID-19-Höchststandes Virologen und Ausrüstung nach Russland
	        ","
			13.04.2020 11:29 Uhr
		",russland
"
	            Russland stellt Reiseveranstaltern fast 43 Millionen Euro für krisenbedingte Verluste zur Verfügung
	        ","
			11.04.2020 15:16 Uhr
		",russland
"
	            Moskau: Tote und Verletzte bei Brand in Altenheim
	        ","
			11.04.2020 11:54 Uhr
		",russland
"
	            Botschafter: Russlands Hilfe an Italien gehört zur ""guten Tradition""
	        ","
			11.04.2020 07:30 Uhr
		",russland
"
	            Russland: Anzahl der bestätigten COVID-19-Fälle nimmt weiter zu
	        ","
			10.04.2020 17:21 Uhr
		",russland
"
	            Russland: Zahl der Ansteckungen erreicht Tageshöchstwert – Insgesamt über 10.000 Infektionen
	        ","
			9.04.2020 16:13 Uhr
		",russland
"
	            Wegen Corona: Putin kündigt zusätzliche Maßnahmen zur Unterstützung der russischen Wirtschaft an
	        ","
			9.04.2020 14:16 Uhr
		",russland
"
	            Premier Mischustin: Mehr als 30 Länder mit Corona-Testsystemen aus Russland versorgt
	        ","
			9.04.2020 06:30 Uhr
		",russland
"
	            Moskau: Frau starrt auf ihr Handy und stürzt vor einfahrenden Zug auf Bahngleis
	        ","
			9.04.2020 06:00 Uhr
		",russland
"
	            Wladimir Putin bei Videokonferenz zur Corona-Pandemie: ""Es bleibt jetzt keine Wahl""
	        ","
			8.04.2020 20:15 Uhr
		",russland
"
	            Russische Blumenzüchter bitten um Staatshilfe: Corona-Krise rafft Millionen von Schnittrosen hinweg
	        ","
			8.04.2020 12:50 Uhr
		",russland
"
	            Corona-Krise in Russland: Bislang höchster Anstieg innerhalb eines Tages
	        ","
			7.04.2020 14:24 Uhr
		",russland
"
	            Russlands Direktinvestitionsfonds: Moskau und Riad 'sehr, sehr nah' dran, Öl-Deal abzuschließen
	        ","
			7.04.2020 12:00 Uhr
		",russland
"
	            Russische Regierung veröffentlicht Liste der am stärksten vom Coronavirus betroffenen Sektoren
	        ","
			6.04.2020 15:06 Uhr
		",russland
"
	            COVID-19 in Russland: Negativrekord mit 954 Neuinfektionen
	        ","
			6.04.2020 12:01 Uhr
		",russland
"
	            Corona-Verleumdung: Russin schickt ihrer Schuldnerin Ärzte und Polizisten auf den Hals
	        ","
			5.04.2020 07:00 Uhr
		",russland
"
	            Gebiet Moskau: Mehrfamilienhaus stürzt nach Gasexplosion teilweise ein
	        ","
			4.04.2020 13:56 Uhr
		",russland
"
	            Politiker: Blockierung von Russlands Anti-Sanktions-Resolution durch Westen ist ""Corona-Egoismus""
	        ","
			3.04.2020 22:39 Uhr
		",russland
"
	            Russland: Putin verlängert arbeitsfreie Zeit bis Ende April wegen Corona-Ausbreitung
	        ","
			2.04.2020 18:43 Uhr
		",russland
"
	            Gerichtsurteil mit Hilfe von WhatsApp: Russische Richterin schließt Café per Videoanruf
	        ","
			2.04.2020 06:30 Uhr
		",russland
"
	            Moskaus vorderster Corona-Bekämpfer positiv auf Virus getestet (Video)
	        ","
			1.04.2020 19:45 Uhr
		",russland
"
	            COVID-19 in Russland: Leichter Rückgang gegenüber Vortag - Viele Infizierte unter 45 Jahren
	        ","
			1.04.2020 15:59 Uhr
		",russland
"
	            Russland: Chefarzt des Corona-Krankenhauses positiv auf COVID-19 getestet
	        ","
			31.03.2020 22:20 Uhr
		",russland
"
	            Wegen COVID-19-Pandemie: Russland drängt G20-Staaten zur Lockerung von Sanktionen
	        ","
			31.03.2020 20:15 Uhr
		",russland
"
	            Russland: Duma verabschiedet Gesetzesänderungen zu Ordnungswidrigkeiten in Verbindung mit COVID-19
	        ","
			31.03.2020 14:59 Uhr
		",russland
"
	            Russische Armee ordnet trotz COVID-19 planmäßige Einberufungen zum Wehrdienst an
	        ","
			31.03.2020 11:59 Uhr
		",russland
"
	            Ausgangssperre: Moskau verschärft Maßnahmen gegen Corona-Pandemie
	        ","
			30.03.2020 12:14 Uhr
		",russland
"
	            Dank Sanktionen: Russland in der Krise besser aufgestellt (Video)
	        ","
			30.03.2020 08:23 Uhr
		",russland
"
	            Quarantäne in Russland: Experten warnen vor Zunahme häuslicher Gewalt und anderer Verbrechen
	        ","
			30.03.2020 06:30 Uhr
		",russland
"
	            Russlands unerwarteter Vorteil im vermeintlichen ""Ölpreiskrieg""
	        ","
			28.03.2020 07:15 Uhr
		",russland
"
	            Bolschoi-Theater zeigt Ballett und Oper erstmals online
	        ","
			27.03.2020 16:45 Uhr
		",russland
"
	            Bereits mehr als 1.000 nachgewiesene COVID-19-Infektionen und drei Todesopfer in Russland
	        ","
			27.03.2020 15:12 Uhr
		",russland
"
	            Inlandsgeheimdienst FSB vereitelt Terroranschlag im Süden Russlands
	        ","
			27.03.2020 14:49 Uhr
		",russland
"
	            Moody's: Russische Wirtschaft widerstandsfähig gegen Erschütterungen auf dem Rohölmarkt
	        ","
			27.03.2020 06:15 Uhr
		",russland
"
	            Jack Ma spendet Russland Schutzmasken und Corona-Tests als Dank für Russlands Hilfe an China
	        ","
			27.03.2020 06:00 Uhr
		",russland
"
	            Russe bietet Firmen Beseitigung der Konkurrenz mit Corona-Viren an – Polizei findet das nicht lustig
	        ","
			26.03.2020 14:23 Uhr
		",russland
"
	            Russische Regierung ordnet Aussetzung aller Flüge ins Ausland an
	        ","
			26.03.2020 12:15 Uhr
		",russland
"
	            Russland: Su-27 Kampfjet über dem Schwarzen Meer abgestürzt
	        ","
			26.03.2020 10:51 Uhr
		",russland
"
	            Russlands Präsident erläutert Maßnahmen gegen Ausbreitung des Coronavirus: ""Es kann jeden treffen""
	        ","
			25.03.2020 16:30 Uhr
		",russland
"
	            Russlands Geheimdienst FSB zerschlägt Hacker-Ring: Über 30 Festnahmen wegen Zahlungskartenbetrugs
	        ","
			24.03.2020 22:45 Uhr
		",russland
"
	            FSB verhindert Angriff auf technische Fachschule im Fernen Osten Russlands – zwei Festnahmen
	        ","
			24.03.2020 09:50 Uhr
		",russland
"
	            Russischer Inlandsgeheimdienst vereitelt Anschläge im Nordkaukasus
	        ","
			23.03.2020 14:30 Uhr
		",russland
"
	            Zahl der Corona-Patienten in Russland steigt auf 438
	        ","
			23.03.2020 12:25 Uhr
		",russland
"
	            Experte: Russische Wirtschaft kann zwei Jahre mit Ölpreis von 20 US-Dollar pro Barrel überleben
	        ","
			23.03.2020 09:44 Uhr
		",russland
"
	            Russische Ärztin missachtet Quarantänevorschriften und infiziert mehrere Menschen mit Coronavirus
	        ","
			22.03.2020 16:34 Uhr
		",russland
"
	            Flugverkehr in Zeiten der Corona-Epidemie: So reagiert Moskau (Video)
	        ","
			22.03.2020 14:45 Uhr
		",russland
"
	            Russland beginnt mit Erprobung von Coronavirus-Impfstoffen
	        ","
			22.03.2020 07:15 Uhr
		",russland
"
	            Geld für Terroristen gesammelt: FSB sprengt regionale IS-Zelle in Russland
	        ","
			21.03.2020 12:53 Uhr
		",russland
"
	            Häusliche Gewalt in Russland:  Bis dass der Tod uns scheidet?
	        ","
			21.03.2020 07:30 Uhr
		",russland
"
	            Soldaten der Ehrenkompanie führen Mini-Parade für russischen Veteranen durch
	        ","
			20.03.2020 21:36 Uhr
		",russland
"
	            Warum ist es in Italien anders gekommen als in Deutschland? Russischer Chefarzt über Coronavirus
	        ","
			20.03.2020 21:11 Uhr
		",russland
"
	            Moskau: Supermärkte noch gut bestückt, Lage relativ entspannt (Video)
	        ","
			20.03.2020 10:20 Uhr
		",russland
"
	            Corona: Russland ist besser vorbereitet (Video)
	        ","
			19.03.2020 22:45 Uhr
		",russland
