Headline,Date,category
"
	            Aggressiver US-Wahlkampf: Schlägereien und Schüsse zwischen den politischen Lagern (Video)
	        ","
			31.08.2020 20:30 Uhr
		",nordamerika
"
	            Los Angeles: Polizei untersucht mutmaßlichen Beschuss von Pro-Trump-Konvoi
	        ","
			31.08.2020 12:02 Uhr
		",nordamerika
"
	            US-Generalstabschef erteilt Biden Absage: Armee wird sich nach den Wahlen nicht einmischen
	        ","
			31.08.2020 09:20 Uhr
		",nordamerika
"
	            Bürgerkriegsähnliche Zustände in Portland: Ein Toter nach Pro-Trump-Konvoi und Gegendemonstrationen
	        ","
			30.08.2020 13:07 Uhr
		",nordamerika
"
	            USA: Häusliche Gewalt während des Lockdowns trifft alle Klassen
	        ","
			29.08.2020 20:00 Uhr
		",nordamerika
"
	            Elon Musk zeigt System für Verbindung zwischen Gehirn und Smartphone
	        ","
			29.08.2020 08:05 Uhr
		",nordamerika
"
	            Russischer Hacker wegen geplanten Angriffs auf Tesla-Fabrik festgenommen – Elon Musk bedankt sich
	        ","
			28.08.2020 18:00 Uhr
		",nordamerika
"
	            Hurrikan ""Laura"" fegt über Teile der USA – mindestens sechs Tote
	        ","
			28.08.2020 12:02 Uhr
		",nordamerika
"
	            TikTok-CEO Kevin Mayer tritt nach Auseinandersetzung mit Trump-Regierung zurück
	        ","
			28.08.2020 06:00 Uhr
		",nordamerika
"
	            Kenosha: Messer im Auto von Jacob Blake und Mordanklage gegen Teenager (Video)
	        ","
			27.08.2020 16:47 Uhr
		",nordamerika
"
	            Exxon fliegt aus dem Dow Jones Industrial Average
	        ","
			26.08.2020 16:48 Uhr
		",nordamerika
"
	            Querschnittsgelähmt nach Polizeischüssen: Zwei Tote bei Ausschreitungen in US-Stadt Kenosha (Video)
	        ","
			26.08.2020 15:48 Uhr
		",nordamerika
"
	            Sieben Schüsse in den Rücken: Proteste und Krawalle in USA (Video)
	        ","
			25.08.2020 16:58 Uhr
		",nordamerika
"
	            Trump bezeichnet Plasmatherapie als Durchbruch gegen Corona – doch US-Behörden sind kritisch
	        ","
			25.08.2020 06:15 Uhr
		",nordamerika
"
	            Es hört nicht auf: US-Polizist schießt Afroamerikaner im Beisein seiner Kinder in den Rücken
	        ","
			24.08.2020 22:35 Uhr
		",nordamerika
"
	            Über 14.000 Feuerwehrleute im Einsatz – Brände in Kalifornien breiten sich aus
	        ","
			24.08.2020 08:58 Uhr
		",nordamerika
"
	            Verstörendes Video: Polizei im US-Bundesstaat Louisiana erschießt Afroamerikaner – erneute Proteste
	        ","
			23.08.2020 14:56 Uhr
		",nordamerika
"
	            Briefwahl in USA als Politikum: US-Repräsentantenhaus stärkt Staatspost
	        ","
			23.08.2020 08:50 Uhr
		",nordamerika
"
	            TikTok kündigt Klage gegen Erlass von US-Präsident Donald Trump an
	        ","
			23.08.2020 06:32 Uhr
		",nordamerika
"
	            Waldbrände: Kalifornien bittet um Hilfe aus dem Ausland
	        ","
			22.08.2020 21:08 Uhr
		",nordamerika
"
	            Erneuerbare Energien: Washingtons Abhängigkeit von Mineralien aus China
	        ","
			22.08.2020 07:30 Uhr
		",nordamerika
"
	            Kriegstreiber und Lügner Powell: Biden wird unsere gemeinsamen Werte ins Weiße Haus zurückbringen
	        ","
			21.08.2020 18:24 Uhr
		",nordamerika
"
	            USA: Kansas City Chiefs verbieten Federn im Haar
	        ","
			21.08.2020 17:41 Uhr
		",nordamerika
"
	            US-Senatsbericht zur ""Russland-Affäre"": Hetze gegen RT statt Belegen für behauptete Verschwörung
	        ","
			21.08.2020 10:35 Uhr
		",nordamerika
