Headline,Date,category
"
	            Faktencheck: Wie sich das Auswärtige Amt bei Venezuela um Kopf und Kragen redet
	        ","
			23.07.2020 10:47 Uhr
		",amerika
"
	            Mexikanische Behörden befreien 23 Kinder aus Zwangsarbeit
	        ","
			23.07.2020 09:35 Uhr
		",amerika
"
	            Streit um Erbe von Alfredo Stroessner: Gericht erlaubt Exhumierung von Paraguays Ex-Diktator
	        ","
			22.07.2020 17:08 Uhr
		",amerika
"
	            USA setzen Kopfgeld auf Vorsitzenden des venezolanischen Obersten Gerichts aus
	        ","
			22.07.2020 11:47 Uhr
		",amerika
"
	            Ecuador: Berufungsgericht lässt Haftstrafe für Ex-Präsidenten Rafael Correa in Kraft
	        ","
			21.07.2020 22:04 Uhr
		",amerika
"
	            Streit um Schuldenschnitt für Argentinien: Regierung und Gläubiger lehnen gegenseitige Angebote ab
	        ","
			21.07.2020 19:29 Uhr
		",amerika
"
	            Venezuela erhält 15 Tonnen Hilfsgüter aus Türkei
	        ","
			19.07.2020 07:36 Uhr
		",amerika
"
	            Kurz nach Drohung von Donald Trump: US-Kriegsschiff dringt in venezolanische Hoheitsgewässer ein
	        ","
			17.07.2020 13:45 Uhr
		",amerika
"
	            ""Es war ein Putsch"" – Argentinien erkennt Boliviens Regierung nicht an
	        ","
			17.07.2020 09:52 Uhr
		",amerika
"
	            Trump: ""Es wird etwas mit Venezuela passieren""
	        ","
			15.07.2020 15:45 Uhr
		",amerika
"
	            Telefonat von Heiko Maas mit Putschist Guaidó: Bankrotterklärung deutscher Außenpolitik
	        ","
			15.07.2020 13:04 Uhr
		",amerika
"
	            Wie Weltbankpräsident Malpass mit dem selbsternannten Interimspräsidenten Juan Guaidó kungelt
	        ","
			14.07.2020 06:45 Uhr
		",amerika
"
	            Boliviens selbsternannte ""Interimspräsidentin"" Jeanine Áñez positiv auf Coronavirus getestet
	        ","
			10.07.2020 13:25 Uhr
		",amerika
"
	            Einreise unerwünscht – Mexikaner blockieren Straße zu den USA
	        ","
			9.07.2020 21:36 Uhr
		",amerika
"
	            Aktuelle Umfrage: Selbsternannte Interimsregierung in Bolivien würde bei Wahlen haushoch verlieren
	        ","
			8.07.2020 18:38 Uhr
		",amerika
"
	            ""Fühle mich vollkommen gut"" – Bolsonaro mit Corona infiziert
	        ","
			8.07.2020 08:57 Uhr
		",amerika
"
	            Venezuela: Vertraute Guaidós droht Journalisten mit ""Kopfgeld""
	        ","
			7.07.2020 22:44 Uhr
		",amerika
"
	            Bolivien: Ex-Präsident Morales wegen Terrorismus angeklagt
	        ","
			7.07.2020 08:04 Uhr
		",amerika
"
	            Juristische Doktrin aus Zeiten des Absolutismus: Das britische Urteil über Venezuelas Gold
	        ","
			6.07.2020 13:02 Uhr
		",amerika
"
	            Brasiliens Präsident Jair Bolsonaro legt Veto gegen Maskenpflicht in Kirchen und Geschäften ein
	        ","
			4.07.2020 08:45 Uhr
		",amerika
"
	            Amazonas-Gebiet: Schlimmste Waldbrände seit 13 Jahren
	        ","
			3.07.2020 15:23 Uhr
		",amerika
"
	            Mexiko: Massaker in Einrichtung für Drogenabhängige – Mindestens 24 Tote
	        ","
			2.07.2020 12:10 Uhr
		",amerika
"
	            ""Genug vom europäischen Kolonialismus"" – Venezuela wirft EU-Botschafterin aus dem Land
	        ","
			30.06.2020 11:23 Uhr
		",amerika
"
	            Wieso entscheidet ein Londoner Handelsgericht über die Zukunft von Venezuelas Goldreserven?
	        ","
			27.06.2020 16:44 Uhr
		",amerika
"
	            Pressefreiheit à la Deutsche Welle: Wenn kritischer Tweet zu Präsident Bolsonaro zur Kündigung führt
	        ","
			26.06.2020 20:25 Uhr
		",amerika
"
	            ""Unerträglich"": Wissenschaftler und Kulturschaffende fordern Ende der Blockade gegen Kuba
	        ","
			25.06.2020 14:42 Uhr
		",amerika
"
	            Bundesregierung rechtfertigt weiterhin Bolivien-Putsch auf Basis von falschen OAS-Statistiken
	        ","
			24.06.2020 15:48 Uhr
		",amerika
"
	            Lateinamerika entwickelt sich zum Zentrum der Corona-Pandemie – Brennpunkte sind Brasilien und Chile
	        ","
			23.06.2020 20:52 Uhr
		",amerika
"
	            Teil des US-Plans gegen Maduro klappt besser als Putschversuch: Historischer Einbruch der Ölexporte
	        ","
			20.06.2020 10:42 Uhr
		",amerika
"
	            Argentinien verlängert Verhandlungen mit Gläubigern um einen Monat
	        ","
			20.06.2020 09:15 Uhr
		",amerika
"
	            Mehr als eine Million Corona-Infizierte in Brasilien
	        ","
			20.06.2020 08:44 Uhr
		",amerika
"
	            Kolumbianische Guerilla-Bewegung ELN lässt binnen weniger Tage acht Entführte frei
	        ","
			16.06.2020 17:00 Uhr
		",amerika
"
	            Venezuela: Überraschende Vereinbarung zwischen Regierung und Opposition über Goldreserven
	        ","
			13.06.2020 17:46 Uhr
		",amerika
"
	            Brasilien überholt Großbritannien bei Zahl der COVID-19-Toten
	        ","
			13.06.2020 07:47 Uhr
		",amerika
"
	            Aufgedeckt: US-finanzierte OAS legitimierte Putsch in Bolivien mittels falscher Wahlstatistiken
	        ","
			11.06.2020 19:54 Uhr
		",amerika
"
	            Neue Untersuchung: Es gab keine Wahlfälschung in Bolivien – OAS arbeitete mit falschen Statistiken
	        ","
			10.06.2020 16:15 Uhr
		",amerika
"
	            Kolumbien: Whistleblower und Menschenrechtler beklagen Zusammenarbeit von Militär und Drogenhandel
	        ","
			8.06.2020 08:07 Uhr
		",amerika
"
	            Bolivien schafft Ministerien und Botschaften als Sparmaßnahme in Corona-Krise ab
	        ","
			7.06.2020 10:47 Uhr
		",amerika
"
	            Nach brutalen Tritten ins Gesicht: Mexikanische Polizei nimmt zwei Beamte fest
	        ","
			7.06.2020 09:23 Uhr
		",amerika
"
	            Brasiliens Präsident Jair Bolsonaro droht mit Rückzug aus WHO
	        ","
			6.06.2020 08:40 Uhr
		",amerika
"
	            Venezolanische Regierung: ""Guaidó versteckt sich in französischer Botschaft"" – Frankreich dementiert
	        ","
			5.06.2020 18:55 Uhr
		",amerika
"
	            Brasilien: Solidarität mit Protesten in USA nach Tod von 14-Jährigem durch Polizeigewalt
	        ","
			4.06.2020 19:37 Uhr
		",amerika
"
	            Prozesse vor internationalem Handelsgericht in London: Wem gehört das venezolanische Gold?
	        ","
			4.06.2020 06:45 Uhr
		",amerika
"
	            USA entsenden Spezial-Brigade nach Kolumbien – Wut und Empörung in Bevölkerung und Parlament
	        ","
			3.06.2020 06:45 Uhr
		",amerika
"
	            Trotz US-Drohungen: Letzter Tanker der iranischen Flottille erreicht Venezuela
	        ","
			1.06.2020 17:11 Uhr
		",amerika
"
	            Argentinien: Schwerverbrecher wegen Pandemie aus Haft entlassen (Video)
	        ","
			1.06.2020 07:15 Uhr
		",amerika
"
	            Deutsches Flugzeug bringt zwölf Tonnen Hilfsgüter nach Venezuela
	        ","
			30.05.2020 13:29 Uhr
		",amerika
"
	            Ehe für alle tritt in Costa Rica in Kraft: Hochzeit zweier Frauen live im Fernsehen
	        ","
			26.05.2020 22:00 Uhr
		",amerika
"
	            Venezuela prangert Verkauf der staatlichen Ölfirma Citgo durch die USA als illegal an
	        ","
			25.05.2020 22:46 Uhr
		",amerika
"
	            ""Ich werde in alle Ministerien eingreifen"": Video belastet Jair Bolsonaro in Einflussnahme-Affäre
	        ","
			23.05.2020 14:43 Uhr
		",amerika
"
	            Brasilien überholt Russland bei Zahl der Corona-Infektionen: Noch mehr Fälle nur in USA
	        ","
			23.05.2020 07:54 Uhr
		",amerika
"
	            Bundespressekonferenz zu Venezuela-Invasion von US-Söldnern mit Verbindung nach Deutschland
	        ","
			20.05.2020 11:14 Uhr
		",amerika
"
	            Brasilien wird zum neuen Corona-Brennpunkt – Inzwischen mehr als 16.000 Tote
	        ","
			18.05.2020 12:37 Uhr
		",amerika
"
	            Indizien verdichten sich: Juan Guaidó offenbar direkt an Überfall auf Venezuela beteiligt (Video)
	        ","
			17.05.2020 18:45 Uhr
		",amerika
"
	            Politische Krise in Brasilien: Amtsenthebung und Prozess gegen Präsident Bolsonaro?
	        ","
			17.05.2020 10:11 Uhr
		",amerika
"
	            Kampf gegen COVID-19: Medizinische Eingreiftruppe Kubas für Friedensnobelpreis vorgeschlagen
	        ","
			16.05.2020 13:46 Uhr
		",amerika
"
	            Dramatische Zunahme von Corona-Fällen in Brasilien: 15.305 Infektionen in 24 Stunden
	        ","
			16.05.2020 09:06 Uhr
		",amerika
"
	            Rund 100 Tote durch gepanschten Schnaps in Mexiko
	        ","
			15.05.2020 06:00 Uhr
		",amerika
"
	            Brasilien: Instagram stuft Angaben des Präsidenten über Krankheits-Fallzahlen als Falschmeldung ein
	        ","
			14.05.2020 19:15 Uhr
		",amerika
"
	            Blockierte Goldreserven: Venezuela bittet Vereinte Nationen um Hilfe
	        ","
			11.05.2020 14:59 Uhr
		",amerika
"
	            Venezuela: Putschisten wollten Maduro an USA überstellen (Video)
	        ","
			8.05.2020 17:29 Uhr
		",amerika
"
	            Kein Rauch ohne Feuer? Trump ernennt neuen Botschafter für Venezuela – kurz nach Putschversuch
	        ","
			7.05.2020 22:01 Uhr
		",amerika
"
	            Wie aus einem schlechten Rambo-Drehbuch: US-Söldner wollten Maduro per Flugzeug in die USA entführen
	        ","
			7.05.2020 16:23 Uhr
		",amerika
"
	            Venezuela: Erneuter Putschversuch gescheitert (Video)
	        ","
			5.05.2020 22:02 Uhr
		",amerika
"
	            Schweinebucht 2.0 in Venezuela und die Rolle von US-Söldnern: ""Sie spielten Rambo""
	        ","
			5.05.2020 16:51 Uhr
		",amerika
"
	            Venezolanische Armee verhindert Söldner-Invasion und tötet Anführer – Welche Rolle spielten USA?
	        ","
			4.05.2020 17:03 Uhr
		",amerika
"
	            Vom Mitstreiter zum ""Judas"": Jair Bolsonaro beschimpft ehemaligen Justizminister Sérgio Moro
	        ","
			3.05.2020 08:46 Uhr
		",amerika
"
	            Coronavirus gilt in Brasilien offiziell weiterhin nur als ""eine Grippe"" (Video)
	        ","
			1.05.2020 07:15 Uhr
		",amerika
"
	            Kampf gegen Coronavirus: Brasilien und Argentinien mit völlig unterschiedlichen Strategien
	        ","
			28.04.2020 11:05 Uhr
		",amerika
"
	            Verwechslung mit Nachspiel: Für tot erklärte Corona-Patientin kommt nach drei Wochen zu Bewusstsein
	        ","
			26.04.2020 08:53 Uhr
		",amerika
"
	            Argentinien: Häftlinge rebellieren in Gefängnis aus Angst vor Coronavirus
	        ","
			25.04.2020 08:13 Uhr
		",amerika
"
	            Politische Krise in Brasilien: Justizminister Moro tritt zurück
	        ","
			24.04.2020 22:08 Uhr
		",amerika
"
	            Brasilien: Bolsorano-Unterstützer fordern Militärputsch
	        ","
			21.04.2020 06:30 Uhr
		",amerika
"
	            Kollision mit venezolanischem Marineschiff: Einseitiger Untersuchungsbericht gibt Caracas die Schuld
	        ","
			18.04.2020 17:28 Uhr
		",amerika
"
	            Meinungsverschiedenheiten über Corona-Maßnahmen: Bolsonaro feuert Gesundheitsminister
	        ","
			17.04.2020 14:50 Uhr
		",amerika
"
	            Nach Übernahme durch US-Firmen: Washington blockiert Verkauf von Beatmungsgeräten an Kuba
	        ","
			17.04.2020 14:19 Uhr
		",amerika
"
	            Manche teilen in der Krise, was sie haben – Kuba entsendet weitere Ärzte-Delegation nach Italien
	        ","
			16.04.2020 10:52 Uhr
		",amerika
"
	            Abholzung in Amazonien nimmt während Corona-Krise enorm zu
	        ","
			16.04.2020 06:00 Uhr
		",amerika
"
	            Corona-Apokalypse: Der IWF als Totengräber in Ecuador
	        ","
			14.04.2020 20:45 Uhr
		",amerika
"
	            Mitten in Corona-Pandemie: Mexikanische Sexclubs offerieren ""Lieferservice""
	        ","
			14.04.2020 06:15 Uhr
		",amerika
"
	            Für 1,6 Millionen US-Dollar auf Kaution raus – Der Absturz des Fußball-Magiers Ronaldinho
	        ","
			12.04.2020 07:30 Uhr
		",amerika
"
	            Drogenlabor auf Familienfinca bringt Kolumbiens Botschafter in Uruguay zu Fall
	        ","
			11.04.2020 17:20 Uhr
		",amerika
"
	            Brasilien: Präsident Bolsonaro von Militärs für Dauer der Corona-Krise kaltgestellt
	        ","
			9.04.2020 15:22 Uhr
		",amerika
"
	            Rettung der Passagiere: Britischer Botschafter bedankt sich in emotionalem Brief bei Kuba
	        ","
			8.04.2020 08:28 Uhr
		",amerika
"
	            Argentinien verschiebt Zahlung von Milliardenschulden auf 2021
	        ","
			8.04.2020 06:30 Uhr
		",amerika
"
	            19 Tote bei Auseinandersetzung zwischen zwei Banden in Mexiko
	        ","
			5.04.2020 09:01 Uhr
		",amerika
